ID,Song Name,Artists,Album Name,Popularity
3gVXAW2pduBl7tzjAGUVRb,Carousel,['blink-182'],Cheshire Cat,59
6rJKRar5Jf3Ec2FIhiog7Y,Pretty Little Girl,['blink-182'],Dogs Eating Dogs,58
6GHAAp25FcGdaHgAn8rTif,Happy Days,['blink-182'],NINE,58
1bvbL0HbprbpwmzwaZczr2,Up All Night,['blink-182'],Neighborhoods (Deluxe Explicit Version),57
5IKqS0Kmme9uVOVjulysEV,Josie,['blink-182'],Dude Ranch,57
6klwvrS59j10a8ZqelwK3q,Another Girl Another Planet,['blink-182'],Greatest Hits,56
330cmrgtnIj4NtPTYdDOZv,Pin the Grenade,['blink-182'],NINE,56
4M4taWkQGn3FcbH6tnH6mx,Wishing Well,['blink-182'],Neighborhoods (Deluxe Explicit Version),55
6A82LV89Dc6eMJI4ocqwUS,M+M's,['blink-182'],Cheshire Cat,57
1bI5cazRwt66vksBjV6RmH,When I Was Young,['blink-182'],Dogs Eating Dogs,55
5vGtrfeMjb03aDHGDaIakG,Blame It On My Youth,['blink-182'],NINE,57
5TyHeZpXFaweWQxaihvmwH,Family Reunion - Live/1999,['blink-182'],"The Mark, Tom And Travis Show (The Enema Strikes Back!) [Live]",56
7fYOZjdpOv8dBtzPnXysOG,Home Is Such A Lonely Place,['blink-182'],California,56
1gofFAslBqWqeZ1F73GaJe,Misery,['blink-182'],California (Deluxe Edition),55
4rDvBpFgKbgJepZTaP0rD6,American Town,['Ed Sheeran'],Autumn Variations,74
3p7XQpdt8Dr6oMXSvRZ9bg,Eyes Closed,['Ed Sheeran'],- (Deluxe),85
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,['Ed Sheeran'],x (Deluxe Edition),85
7qiZfU4dY1lWllzX7mPBI3,Shape of You,['Ed Sheeran'],÷ (Deluxe),89
1VdZ0vKfR5jneCmWIUAMxK,The A Team,['Ed Sheeran'],+,76
20uknEOwx3PpiGL2Es2vCg,Magical,['Ed Sheeran'],Autumn Variations,74
6ZZf5a8oiInHDkBe9zXfLP,Curtains,['Ed Sheeran'],- (Deluxe),73
50nfwKoDiSYg8zOCREWAm5,Shivers,['Ed Sheeran'],=,87
6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,['Ed Sheeran'],÷ (Deluxe),82
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,['Ed Sheeran'],x (Deluxe Edition),87
5ubHAQtKuFfiG4FXfLP804,Lego House,['Ed Sheeran'],+,75
6jemILri7l5LuPhKs2nuXr,Boat,['Ed Sheeran'],- (Deluxe),71
0tgVpDi06FyKpA1z0VMD4v,Perfect,['Ed Sheeran'],÷ (Deluxe),90
3rmo8F54jFF8OgYsqTxm5d,Bad Habits,['Ed Sheeran'],=,85
3SWLFqvadQmOMpEfrp4FMU,Blue,['Ed Sheeran'],Autumn Variations,70
4zrKN5Sv8JS5mqnbVcsul7,Celestial,['Ed Sheeran'],Celestial,77
0vber253Le8WWt7gKorVe9,End Of Youth,['Ed Sheeran'],- (Deluxe),68
6K8qKeWo5MsFED7wCR6Kop,Sing,['Ed Sheeran'],x (Deluxe Edition),71
0afhq8XCExXpqazXczTSve,Galway Girl,['Ed Sheeran'],÷ (Deluxe),81
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),"['Ed Sheeran & Justin Bieber', 'Justin Bieber']",I Don't Care (with Justin Bieber),79
1DSwFkEe28GSFmdIK92OFX,Vega,['Ed Sheeran'],- (Deluxe),65
4btFHqumCO31GksfuBLLv3,Overpass Graffiti,['Ed Sheeran'],=,74
0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,['Ed Sheeran'],+,73
6vSwxzO2Qf4BinHSXRwZJe,Tenerife Sea,['Ed Sheeran'],x (Wembley Edition),58
1eYafSv4c2aFNf98hSFHX0,The Hills of Aberfeldy,['Ed Sheeran'],- (Deluxe),65
4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),"['Ed Sheeran', 'Khalid']",Beautiful People (feat. Khalid),74
5DFi6D7SrYHRIgZbY5MqqE,F64,['Ed Sheeran'],F64,64
4RnCPWlBsY7oUDdyruod7Y,Drunk,['Ed Sheeran'],+,66
2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),"['Ed Sheeran', 'Lil Baby']",2step (feat. Lil Baby),68
1huvTbEYtgltjQRXzrNKGi,Don't,['Ed Sheeran'],x (Deluxe Edition),74
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",No.6 Collaborations Project,76
2RttW7RAu5nOAfq6YFvApB,Happier,['Ed Sheeran'],÷ (Deluxe),80
3qwxZ8ygOYSWE790KcfgU1,Sycamore,['Ed Sheeran'],- (Deluxe),63
0rt63HYAAIzUZo5O2D0uA6,Visiting Hours,['Ed Sheeran'],=,73
5KL4iZkCTZyXl7KnHgfVDj,"You Need Me, I Don't Need You",['Ed Sheeran'],+,64
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,['Ed Sheeran'],Afterglow,73
74eJR4gwG1ZmG4BFkbrOlA,Life Goes On,['Ed Sheeran'],- (Deluxe),68
4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,['Ed Sheeran'],÷ (Deluxe),77
4u4A4lPpiw54evLxTaLeRJ,Dusty,['Ed Sheeran'],- (Deluxe),64
5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),"['Ed Sheeran', 'Ella Mai']",No.6 Collaborations Project,65
6UIcjH0BzH2MKvToeEYIOZ,Salt Water,['Ed Sheeran'],- (Deluxe),66
1fu5IQSRgPxJL2OTP7FVLW,I See Fire,['Ed Sheeran'],The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),62
290x9rCh2EWcJ9YKpfiI9z,Colourblind,['Ed Sheeran'],- (Deluxe),65
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,['Ed Sheeran'],÷ (Deluxe),68
0bCnvkP7PYCJV64sQLl5mm,Borderline,['Ed Sheeran'],- (Deluxe),63
5QYnNhTKsN3kE7OaqILA1U,First Times,['Ed Sheeran'],=,68
0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,['Ed Sheeran'],+,71
26J3f0d3ZuN7g66xBdey8o,Spark,['Ed Sheeran'],- (Deluxe),64
51ChrwmUPDJvedPQnIU8Ls,Dive,['Ed Sheeran'],÷ (Deluxe),75
5v4sZRuvWDcisoOk1PFv6T,Bloodstream,['Ed Sheeran'],x (Deluxe Edition),67
09UTOp33EhOSWzvGL0YOws,No Strings,['Ed Sheeran'],- (Deluxe),62
6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),"['Ed Sheeran', 'Taylor Swift']",The Joker And The Queen (feat. Taylor Swift),71
75To9uF11PYY0vAkXnDWvW,Wildflowers - Bonus Track,['Ed Sheeran'],- (Deluxe),60
1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),"['Ed Sheeran', 'Stormzy']",No.6 Collaborations Project,66
5sv0WnUs74Orn6GoPmC5im,Collide,['Ed Sheeran'],=,62
6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),['Ed Sheeran'],÷ (Deluxe),67
0xCA70t1ZA4fa9UOE0lIJm,I'm a Mess,['Ed Sheeran'],x (Deluxe Edition),64
5M12X6gQDoMMqqlRDg5Bfo,Stoned - Bonus Track,['Ed Sheeran'],- (Deluxe),60
3Lfiu5sZ4M4B6JaKMBc0FU,Barcelona,['Ed Sheeran'],÷ (Deluxe),66
4z1O25cq9g2kuJemmUxc21,Small Bump,['Ed Sheeran'],+,63
4vb777iaycnlFxVkJMmtfd,Peru,"['Fireboy DML', 'Ed Sheeran']",Playboy,71
3Th56VIq2sEaEmPPETu7p5,All of the Stars,['Ed Sheeran'],x (Wembley Edition),55
0C1dOJr5ae2tJSUGxMXTcC,Toughest - Bonus Track,['Ed Sheeran'],- (Deluxe),59
1i4F583d9v9RabcfOlKKVL,Love In Slow Motion,['Ed Sheeran'],=,61
0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),"['Camila Cabello', 'Ed Sheeran']",Bam Bam (feat. Ed Sheeran),79
763p5nkQytkOE7xmsFyu8y,Touch and Go,['Ed Sheeran'],x (Wembley Edition),46
6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,['Ed Sheeran'],÷ (Deluxe),63
0YbI9lWxUBsCJLb6EBydkr,Leave Your Life,['Ed Sheeran'],=,59
5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),"['Ed Sheeran', 'Yebba']",Best Part of Me (feat. YEBBA),62
6rjO7ZdSUdd8W2fkWL7fK9,Castle on the Hill - Recorded at Spotify Studios New York City,['Ed Sheeran'],Spotify Singles,54
0HaRLPnr887lcQM2YQzkff,For My Hand (feat. Ed Sheeran),"['Burna Boy', 'Ed Sheeran']","Love, Damini",78
2JiHR4gCDjXwYVRDmwdk95,Tides,['Ed Sheeran'],=,63
0Himk13I9FPFVwSyPhU3WD,Moving - Bonus Track,['Ed Sheeran'],- (Deluxe),59
5HDPtsnyb3maFmPL8LLUTG,New Man,['Ed Sheeran'],÷ (Deluxe),65
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']",Cross Me (feat. Chance the Rapper & PnB Rock),61
0VuDtcT7H4CAljLZEH021x,Stop The Rain,['Ed Sheeran'],=,60
2dfHh7ECGxfNqZTQno09Vk,Hearts Don't Break Around Here,['Ed Sheeran'],÷ (Deluxe),64
5iYqXLSwFkrsgXl53pAnhd,Boa Me (feat. Ed Sheeran & Mugeez),"['Fuse ODG', 'Ed Sheeran', 'Mugeez']",New Africa Nation,49
2Ldb2ytuC9AxhpAkVEJBI6,Sandman,['Ed Sheeran'],=,58
6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,['Ed Sheeran'],÷ (Deluxe),63
0bBd6K5X4W7t9GyXcaVOA7,Sigue,"['J Balvin', 'Ed Sheeran']",Sigue/Forever My Love,64
3BiiSLo0wyHAY7lpCEO6ge,Be Right Now,['Ed Sheeran'],=,57
4mJDfMcT7odIUjWlb2WO4L,Baby One More Time - Recorded at Spotify Studios New York City,['Ed Sheeran'],Spotify Singles,64
5dPz35akJjPqb17yeqNwqH,Ghost,['Justin Bieber'],Justice,76
5HCyWlXZPP0y6Gqq8TgA20,STAY (with Justin Bieber),"['The Kid LAROI', 'Justin Bieber']",STAY (with Justin Bieber),86
09CtPGIpYB4BrO8qb1RGsF,Sorry,['Justin Bieber'],Purpose (Deluxe),83
5YABYtKx9qa56vBjlXDbmw,Snooze (Acoustic) (feat. Justin Bieber),"['SZA', 'Justin Bieber']",Snooze (Acoustic) (feat. Justin Bieber),82
4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']",Changes,77
4EDTT4kSqfpc0FKuxfNo2E,Private Landing (feat. Justin Bieber & Future),"['Don Toliver', 'Justin Bieber', 'Future']",Private Landing (feat. Justin Bieber & Future),63
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,['Justin Bieber'],Purpose (Deluxe),81
4u4NyuceXP7Uzh7XFJKCr1,Hold On,['Justin Bieber'],Hold On,71
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"['DJ Snake', 'Justin Bieber']",Encore,86
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),"['Justin Bieber', 'Daniel Caesar', 'Giveon']",Justice,84
3e10Ct9oFcIdgFjkDUBV2k,Beautiful Love - Free Fire,['Justin Bieber'],Beautiful Love (Free Fire),66
7zsXy7vlHdItvUSH8EwQss,Cold Water,"['Major Lazer', 'Justin Bieber', 'MØ']",Cold Water,70
2KdKh9vHbKW0tZLqtpxxI0,Honest (feat. Don Toliver),"['Justin Bieber', 'Don Toliver']",Honest,68
6epn3r7S14KUqlReYr77hA,Baby,"['Justin Bieber', 'Ludacris']",My World 2.0,84
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,['Justin Bieber'],Purpose (Deluxe),86
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),"['Justin Bieber', 'Chance the Rapper']",Holy,73
16wAOAZ2OkqoIDN7TpChjR,Yummy,['Justin Bieber'],Changes,70
24OeEKPQ8qqNZnPevRHxUT,Red Eye (feat. TroyBoi),"['Justin Bieber', 'TroyBoi']",Justice (The Complete Edition),65
3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,['Justin Bieber'],Believe,78
4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),"['Justin Bieber', 'benny blanco']",Lonely (with benny blanco),72
1jYiIOC5d6soxkJP81fxq2,I'm the One,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper', 'Lil Wayne']",Grateful,66
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",Skrillex and Diplo present Jack Ü,76
3T03rPwlL8NVk1yIaxeD8U,Off My Face,['Justin Bieber'],Justice,78
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']",Despacito Feat. Justin Bieber (Remix),73
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,"['Justin Bieber', 'Big Sean']",Believe (Deluxe Edition),70
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"['Justin Bieber', 'Nicki Minaj']",Believe (Deluxe Edition),82
31qCy5ZaophVA81wtlwLc4,Anyone,['Justin Bieber'],Anyone,73
61uyGDPJ06MkxJtHgPmuyO,Company,['Justin Bieber'],Purpose (Deluxe),80
4MmMxyew8yq1OEyJOMaX6M,As I Am (feat. Khalid),"['Justin Bieber', 'Khalid']",Justice,62
61WR5FfGNLJxpLsAc61qWQ,2U (feat. Justin Bieber),"['David Guetta', 'Justin Bieber']",7: Anniversary Edition,58
5GYbkDveRD2I8M5ZJ14hWn,Never Say Never,"['Justin Bieber', 'Jaden']",Never Say Never - The Remixes,75
59ltMnCjkPJqUM4pBlc1o2,There She Go (feat. Lil Uzi Vert),"['Justin Bieber', 'Lil Uzi Vert']",Justice (Triple Chucks Deluxe),57
6tTeRmhhuwDl5Y4UiJdHuO,attention (with Justin Bieber),"['Omah Lay', 'Justin Bieber']",attention (with Justin Bieber),63
23EquxExXkNmGCCY96P0Iu,Hailey,['Justin Bieber'],Justice (The Complete Edition),66
4WghJOMjDpGdlk3b8aJIgy,up at night (feat. justin bieber),"['Kehlani', 'Justin Bieber']",up at night (feat. justin bieber),62
1mSdbey7RstGLY2udgXv74,Essence (feat. Justin Bieber & Tems),"['Wizkid', 'Justin Bieber', 'Tems']",Essence (feat. Justin Bieber & Tems),66
5G99lkpldkHJx6o1Z37ts7,Angels Speak,"['Justin Bieber', 'Poo Bear']",Justice (The Complete Edition),56
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),"['Justin Bieber', 'BloodPop®']",Friends (with BloodPop®),71
5Isz0twJeFdduOQEFQLezv,Confident,"['Justin Bieber', 'Chance the Rapper']",Journals,66
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),"['Ed Sheeran & Justin Bieber', 'Justin Bieber']",I Don't Care (with Justin Bieber),79
3rLIv187BhjyweFe89SgLn,Somebody To Love,['Justin Bieber'],My World 2.0,73
6eDApnV9Jdb1nYahOlbbUh,One Time,['Justin Bieber'],My World,74
70XP39KE8vTgxtRXcwfxJA,All That Matters,['Justin Bieber'],Journals,59
2o9LAypwGH4ctV0i9boo6d,Come Around Me,['Justin Bieber'],Changes,67
45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,['Sean Kingston'],Eenie Meenie EP,67
5NU40QTlXrDUJzDBdv79bg,Deserve You,['Justin Bieber'],Justice,65
7gd01LMH2gBcoDngSt8sq9,Next To You (feat. Justin Bieber),"['Chris Brown', 'Justin Bieber']",F.A.M.E. (Expanded Edition),73
0oaY19dUwZimIgzn3ZZLZO,2 Much,['Justin Bieber'],Justice,70
69ghzc538EQSVon2Gm3wrr,One Less Lonely Girl,['Justin Bieber'],My World,71
2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),"['Justin Bieber', 'Post Malone', 'Clever']",Changes,69
3kZLeZr4StCy1tlOBRJrUH,Lifetime,['Justin Bieber'],Justice (Triple Chucks Deluxe),55
5WvAo7DNuPRmk4APhdPzi8,No Brainer,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper']",No Brainer,66
2IjyFRCRn8x1bEquOM3vxg,Purpose,['Justin Bieber'],Purpose (Deluxe),68
6Z2pe32hFnUd2x5NgO5KFc,Die For You (feat. Dominic Fike),"['Justin Bieber', 'Dominic Fike']",Justice,50
55sgQENF3LY1sUcJUwasLl,Don’t Go (with Justin Bieber & Don Toliver),"['Skrillex', 'Justin Bieber', 'Don Toliver']",Don’t Go (with Justin Bieber & Don Toliver),63
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),"['Justin Bieber', 'The Kid LAROI']",Justice,68
01TuObJVd7owWchVRuQbQw,#thatPOWER,"['will.i.am', 'Justin Bieber']",#willpower (Deluxe),68
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","['Dan + Shay', 'Justin Bieber']","10,000 Hours (with Justin Bieber)",78
5dfjlWOwxxCQnM26MpsJjV,I Can't Be Myself (feat. Jaden),"['Justin Bieber', 'Jaden']",Justice (Triple Chucks Deluxe),51
2tB9OFgAHjAds3cqquLlvp,Loved By You (feat. Burna Boy),"['Justin Bieber', 'Burna Boy']",Justice,67
40qyPyljksBEqlNw5sW37T,Habitual,['Justin Bieber'],Changes,61
1Mg8vLBYwizu7AuhYQO64V,All Around The World,"['Justin Bieber', 'Ludacris']",Believe (Deluxe Edition),60
521Os1SMlxmsoevsqyjNmJ,Changes,['Justin Bieber'],Changes,61
0pYUyZ3aQR1fAOdhXfoD3R,Somebody,['Justin Bieber'],Justice,51
1EsTfiu26JucTyc5npjJU4,Love You Different (feat. BEAM),"['Justin Bieber', 'BEAM']",Justice,49
34q2wrKN8QvZG1EIy2TgFn,Wish You Would (feat. Quavo),"['Justin Bieber', 'Quavo']",Justice (Triple Chucks Deluxe),48
2xtIAFJIMkzHGHiCrJ9iwd,Lolly,"['Maejor', 'Juicy J', 'Justin Bieber']",Lolly,66
5Py8zRKGkZvgHniVVtvNCN,All Around Me,['Justin Bieber'],Changes,60
6Xw2FLih8m5ItDbyP992HH,U Smile,['Justin Bieber'],My World 2.0,64
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,['Justin Bieber'],Purpose (Deluxe),65
2mHp4X0GDuzKr5ovAMHdpQ,Know No Better (feat. DaBaby),"['Justin Bieber', 'DaBaby']",Justice (Triple Chucks Deluxe),48
1PnAx788sAvcI3ZxTlEyX8,Second Emotion (feat. Travis Scott),"['Justin Bieber', 'Travis Scott']",Changes,59
2hLu8L8SNfCN4yKyPdX0h3,That's What Love Is,['Justin Bieber'],Changes,57
21pCToQdqcPi879auxjxKe,Heartbreaker,['Justin Bieber'],Journals,47
2DDSdwVkrD2Jyhsycn9d3r,Name (feat. Tori Kelly),"['Justin Bieber', 'Tori Kelly']",Justice (Triple Chucks Deluxe),48
0nxvFG50rGXkiGQqOO2MHr,Be Alright,['Justin Bieber'],Believe (Deluxe Edition),56
5VwwpU7KsLhgfbMEecedhJ,Get Me (feat. Kehlani),"['Justin Bieber', 'Kehlani']",Changes,59
0SiywuOBRcynK0uKGWdCnn,Bad Romance,['Lady Gaga'],The Fame Monster (Deluxe Edition),84
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']",Rain On Me (with Ariana Grande),74
0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,['Lady Gaga'],Born This Way,66
5R8dQOPq8haW94K7mgERlO,Poker Face,['Lady Gaga'],The Fame,79
6r2BECwMgEoRb5yLfp0Hca,Born This Way,['Lady Gaga'],Born This Way (Special Edition),71
0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,['Lady Gaga'],"Hold My Hand (Music From The Motion Picture ""Top Gun: Maverick"")",76
7yBbV2k2S2uhaQc24NF2xt,Stupid Love,['Lady Gaga'],Chromatica,70
6QfS2wq5sSC1xAJCQsTSlj,Shallow - Radio Edit,"['Lady Gaga', 'Bradley Cooper']",A Star Is Born Soundtrack (Without Dialogue),73
7rl7ao5pb9BhvAzPdWStxi,Telephone,"['Lady Gaga', 'Beyoncé']",The Fame Monster (Deluxe Edition),74
11BKm0j4eYoCPPpCONAVwA,Bloody Mary,['Lady Gaga'],Born This Way (Special Edition),75
2x7MyWybabEz6Y6wvHuwGE,Just Dance,"['Lady Gaga', ""Colby O'Donis""]",The Fame,78
6rkAY9rk1NTFB94QxG3LJR,Yoü And I,['Lady Gaga'],Born This Way,62
4lwavw59UjXUPJZtKNdFYp,Alejandro,['Lady Gaga'],The Fame Monster (Deluxe Edition),70
1rpDLMm4FjGqMz6N1dZZo8,Million Reasons,['Lady Gaga'],Joanne (Deluxe),58
6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),"['Lady Gaga', 'BLACKPINK']",Sour Candy (with BLACKPINK),69
1k18nxjYj8R5iz82Ap7GEY,Marry The Night,['Lady Gaga'],Born This Way,54
6qI0MU175Dk2DeoUjlrOpy,911,['Lady Gaga'],Chromatica,66
7Hqig8kp32q2Ire3ECQvWM,Paparazzi,['Lady Gaga'],The Fame,75
5ka2ajep9OAvU5Sgduhiex,Applause,['Lady Gaga'],ARTPOP,79
0TcJ7QWpggdSg8t0fHThHm,LoveGame,['Lady Gaga'],The Fame,72
2KZSAE8Q2czVxKAzEuxbNu,Perfect Illusion,['Lady Gaga'],Joanne (Deluxe),49
2uk0YH2ahN0UE5jaCMa5jn,Hair,['Lady Gaga'],Born This Way (Special Edition),46
34oB5r0lcN3fYWCs2uA1k5,The Cure,['Lady Gaga'],The Cure,67
4L6ihclQPu1hqP9r3WNJjQ,Free Woman,['Lady Gaga'],Chromatica,59
74iZuPGwyL33VlTr6jTnab,Always Remember Us This Way,['Lady Gaga'],A Star Is Born Soundtrack,72
41A89rj3GoMG6ktN37L7PG,Alice,['Lady Gaga'],Chromatica,61
4A7EkKijzA4ryEoCRWJzdG,I'll Never Love Again - Film Version,"['Lady Gaga', 'Bradley Cooper']",A Star Is Born Soundtrack,71
0QkWikH5Z3U0f79T9iuF6c,Judas,['Lady Gaga'],Born This Way,71
4rYLpaNFzt6pkQnrCvVHUw,G.U.Y.,['Lady Gaga'],ARTPOP,67
0E7g5bxgqdGYaChfGqdKER,Teeth,['Lady Gaga'],The Fame Monster (Deluxe Edition),51
1l9G7M8gNyQsgOGWZGoQsT,Look What I Found,['Lady Gaga'],A Star Is Born Soundtrack,62
1vwTGFOq34pA2d0VUikL3W,John Wayne,['Lady Gaga'],Joanne (Deluxe),45
3n3S5cH3IyaOswY2XSUGTS,Venus,['Lady Gaga'],ARTPOP,61
5Ctq1DOZUWZqsQZXro2jf7,Heal Me,['Lady Gaga'],A Star Is Born Soundtrack,56
73zDQykFwu3yT5VQ6MwYbh,ARTPOP,['Lady Gaga'],ARTPOP,58
4aea4osXbQHKgeOwZGzgEV,A-YO,['Lady Gaga'],Joanne (Deluxe),42
73nUaV6tDyvCiBZKhAR7kL,Dancin' In Circles,['Lady Gaga'],Joanne (Deluxe),42
4MfBFhIBXrmqrczjYqasLp,So Happy I Could Die,['Lady Gaga'],The Fame Monster (Deluxe Edition),50
1pWZZfszgiDVIzbQLs50Cy,Speechless,['Lady Gaga'],The Fame Monster (Deluxe Edition),50
45CPhDilfgK14IE7LbNvPh,Diamond Heart,['Lady Gaga'],Joanne (Deluxe),55
1EWKuMkjiVrHRoqAquXVfL,I Don't Know What Love Is,"['Lady Gaga', 'Bradley Cooper']",A Star Is Born Soundtrack,59
3qrQtMmkuV79LMGfsGDHRf,"Beautiful, Dirty, Rich",['Lady Gaga'],The Fame,54
25pWYL5848CIMh3OfnDroM,The Fame,['Lady Gaga'],The Fame,51
4CpYy3xVz778722sv0odtm,Joanne,['Lady Gaga'],Joanne (Deluxe),41
2nX9948PslVYrrHUf6w0eL,Video Phone (feat. Lady Gaga),"['Beyoncé', 'Lady Gaga', 'William Burke']",I AM...SASHA FIERCE THE BONUS TRACKS,53
6jz5HzDmPuQ24U7u7KfKGw,I've Got You Under My Skin,"['Tony Bennett', 'Lady Gaga']",Love For Sale (Deluxe),54
0bCCGLHflR08UVA6oJJc8I,Til It Happens To You,['Lady Gaga'],Til It Happens To You,54
6tANJIaIQAFhMxgnafAZd2,I Get A Kick Out Of You,"['Tony Bennett', 'Lady Gaga']",Love For Sale (Deluxe),52
0UuRIovHyU6KeTzY4gS0L2,Cheek To Cheek,"['Tony Bennett', 'Lady Gaga']",Cheek To Cheek (Deluxe),58
3Cq4BUlxDg4ulj7XnN2COP,Anything Goes,"['Tony Bennett', 'Lady Gaga']",Cheek To Cheek (Deluxe),52
3lPr8ghNDBLc2uZovNyLs9,Supermassive Black Hole,['Muse'],Black Holes and Revelations,80
4VqPOruhp5EdPBeR92t6lQ,Uprising,['Muse'],The Resistance,79
7xyYsOvq5Ec3P4fr6mM9fD,Hysteria,['Muse'],Absolution,75
2UKARCqDrhkYDoVR4FN5Wi,Plug in Baby,['Muse'],Origin of Symmetry,69
3skn2lauGk7Dx6bVIt5DVj,Starlight,['Muse'],Black Holes and Revelations,76
0It6VJoMAare1zdV2wxqZq,Undisclosed Desires,['Muse'],The Resistance,69
2takcwOaAZWiXQijPHIx7B,Time is Running Out,['Muse'],Absolution,72
0c4IEciLCDdXEhhKxj4ThA,Madness,['Muse'],The 2nd Law,70
7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,['Muse'],Black Holes and Revelations,71
383QXk8nb2YrARMUwDdjQS,Psycho,['Muse'],Drones,69
5PK1JCSdr34gWgzYHgt3Jq,Feeling Good,['Muse'],Origin of Symmetry,67
2xO0NhSt9kzKBbNjNVixfC,Will Of The People,['Muse'],Will Of The People,63
1tjHKKI0r82IB5KL29whHs,Panic Station,['Muse'],The 2nd Law,63
3eSyMBd7ERw68NVB3jlRmW,Pressure,['Muse'],Simulation Theory (Super Deluxe),63
6kyxQuFD38mo4S3urD2Wkw,Unintended,['Muse'],Showbiz,62
6Wi8Byfq6xH0lEkqZbOZg9,Won’t Stand Down,['Muse'],Will Of The People,63
1C2QJNTmsTxCDBuIgai8QV,Resistance,['Muse'],The Resistance,64
5VVWgWH8HFLAtM8lbttvn9,Stockholm Syndrome,['Muse'],Absolution,63
5YXr4AGfUQpLSxtFSsKUh6,Map of the Problematique,['Muse'],Black Holes and Revelations,61
4k0hvjglHbcZI203QI4pF7,You Make Me Feel Like It’s Halloween,['Muse'],Will Of The People,63
57lCa95tmjJ8EYdNTex8Kk,Thought Contagion,['Muse'],Simulation Theory (Super Deluxe),60
5wq8wceQvaFlOZovDtfr0j,Sunburn,['Muse'],Showbiz,61
40pPI2TbaYSZlKfV44HRjn,Supremacy,['Muse'],The 2nd Law,61
6tpl3yuDnYHAHb6dY60p5O,Compliance,['Muse'],Will Of The People,60
0j3obufLXq5toSs592dX9U,Bliss,['Muse'],Origin of Symmetry,59
7gmQ329Ocmvb9OImqevFBF,Interlude,['Muse'],Absolution,54
5rupf5kRDLhhFPxH15ZmBF,Muscle Museum,['Muse'],Showbiz,58
35E8of4u0B5PI8o4Hy0tWq,Verona,['Muse'],Will Of The People,59
